subject,class,scenario,timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
subject2,severe_crash,23,1734426976399,0.04217,-0.13698,0.07529,-0.00048,-0.00013,0.00027
subject2,severe_crash,23,1734426976445,-0.16908,0.00566,-0.00879,-0.00011,0.00010,-0.00028
subject2,severe_crash,23,1734426976494,-0.05823,-0.05627,-0.17320,0.00038,-0.00005,-0.00028
subject2,severe_crash,23,1734426976553,-0.28018,0.08030,-0.02053,-0.00033,0.00030,-0.00024
subject2,severe_crash,23,1734426976606,0.06603,0.09723,-0.01883,0.00014,-0.00006,-0.00010
subject2,severe_crash,23,1734426976653,0.02097,-0.14382,-0.07431,0.00050,-0.00011,-0.00005
subject2,severe_crash,23,1734426976699,0.15737,-0.04458,0.16634,0.00015,-0.00014,0.00022
subject2,severe_crash,23,1734426976745,-0.07546,-0.01082,0.01363,-0.00016,0.00018,-0.00015
subject2,severe_crash,23,1734426976800,-0.12777,-0.08778,0.00726,-0.00054,0.00020,-0.00023
subject2,severe_crash,23,1734426976844,-0.05831,0.16616,-0.16426,-0.00004,0.00036,-0.00022
subject2,severe_crash,23,1734426976904,-17.58067,-2.27424,17.94215,0.06235,-0.02620,0.00350
subject2,severe_crash,23,1734426976952,46.05070,-1.25813,30.24979,-0.44407,-0.38920,0.56392
subject2,severe_crash,23,1734426977004,395.24747,-137.78838,132.07602,0.06979,-0.60388,0.47953
subject2,severe_crash,23,1734426977051,-74.01666,22.30546,37.02502,-0.06449,-0.60733,0.82629
subject2,severe_crash,23,1734426977099,5.09837,-3.04117,2.56539,-0.22101,-0.63474,0.77688
subject2,severe_crash,23,1734426977146,-0.51809,12.97741,-2.61787,0.03970,-0.23164,0.35696
subject2,severe_crash,23,1734426977194,-34.82653,34.80465,-7.31521,-0.59358,0.17532,-0.01307
subject2,severe_crash,23,1734426977242,-0.50371,-4.07237,4.77764,-0.30257,0.13248,-0.00016
subject2,severe_crash,23,1734426977295,0.83118,-19.23648,-1.31130,0.42717,-0.05152,0.12133
subject2,severe_crash,23,1734426977342,6.37115,2.62406,11.22786,0.17624,0.22093,-0.13255
subject2,severe_crash,23,1734426977392,-1.14051,-2.02208,-1.77764,0.02633,0.27823,-0.19177
subject2,severe_crash,23,1734426977441,-2.20287,0.93093,5.79749,0.13278,0.14167,-0.09390
subject2,severe_crash,23,1734426977486,-1.24811,-1.61628,-1.47835,0.17825,0.11817,-0.10118
subject2,severe_crash,23,1734426977528,4.23999,-1.49287,4.37771,0.13564,0.18810,-0.18938
subject2,severe_crash,23,1734426977571,-1.44849,2.54278,-0.24543,0.15263,0.13028,-0.14325
subject2,severe_crash,23,1734426977614,2.58519,-2.32663,-1.30162,0.11585,0.08025,-0.10933
subject2,severe_crash,23,1734426977659,0.76600,2.16110,2.72217,0.04380,0.09003,-0.11658
subject2,severe_crash,23,1734426977706,1.88923,0.43768,0.71110,0.01669,0.05750,-0.09156
subject2,severe_crash,23,1734426977752,0.11765,3.81171,0.42215,0.05572,-0.02500,-0.02048
subject2,severe_crash,23,1734426977798,-5.27993,1.16385,-2.32780,0.02807,-0.02135,-0.03181
subject2,severe_crash,23,1734426977840,2.08521,-1.84719,0.86401,-0.02855,0.00397,-0.04859
subject2,severe_crash,23,1734426977885,-1.44841,-1.04206,-0.92357,-0.06165,0.01181,-0.04839
subject2,severe_crash,23,1734426977934,0.42110,-1.91723,4.38202,-0.07588,0.01655,-0.04177
subject2,severe_crash,23,1734426977978,4.00221,0.12844,2.48702,-0.07639,0.03224,-0.04767
subject2,severe_crash,23,1734426978023,2.12434,0.44435,-4.14176,-0.06471,0.03634,-0.06166
subject2,severe_crash,23,1734426978068,0.29807,0.87645,-0.34307,-0.01579,0.01394,-0.04952
subject2,severe_crash,23,1734426978118,2.95561,-0.05074,0.32813,0.02406,0.02666,-0.06256
subject2,severe_crash,23,1734426978166,4.89458,-1.93497,1.68518,0.02184,0.01966,-0.05274
subject2,severe_crash,23,1734426978217,0.89819,-1.64899,-2.64478,-0.01181,0.03651,-0.06313
subject2,severe_crash,23,1734426978260,-2.10658,0.15543,-1.91472,-0.01886,0.02830,-0.05082
subject2,severe_crash,24,1734427023403,0.27734,-0.13919,0.05750,-0.00029,0.00027,0.00009
subject2,severe_crash,24,1734427023460,-0.07880,-0.05045,-0.02804,-0.00051,-0.00021,-0.00043
subject2,severe_crash,24,1734427023503,17.88776,-7.86456,-13.01933,0.06189,-0.01181,0.00240
subject2,severe_crash,24,1734427023545,84.71768,-17.97699,-30.76948,-0.78049,-0.01484,-0.30417
subject2,severe_crash,24,1734427023603,26.93748,15.72505,-1.47620,-1.26703,0.02640,-0.49091
subject2,severe_crash,24,1734427023663,3.42976,15.50901,8.69944,-0.15736,-0.26008,-0.44022
subject2,severe_crash,24,1734427023704,-5.09030,4.07034,1.15232,-0.22163,-0.34299,-0.52175
subject2,severe_crash,24,1734427023764,5.51870,3.31897,5.19513,0.12425,-0.30311,-0.40763
subject2,severe_crash,24,1734427023821,-3.54015,-1.78714,-0.08449,0.34879,-0.40860,-0.41866
subject2,severe_crash,24,1734427023863,0.06985,-5.49381,7.37885,0.29887,-0.41097,-0.45884
subject2,severe_crash,24,1734427023906,-3.31918,2.31663,2.58532,0.29524,-0.53150,-0.54138
subject2,severe_crash,24,1734427023963,-2.15614,-4.77252,0.87039,-0.24669,-0.46240,-0.73024
subject2,severe_crash,24,1734427024024,3.57413,-0.66401,2.03755,-0.63253,-0.30990,-0.76581
subject2,severe_crash,24,1734427024066,2.10273,-0.93635,4.39448,-0.70021,-0.18937,-0.70329
subject2,severe_crash,24,1734427024128,-3.13467,2.04485,1.44790,-0.49447,-0.00751,-0.47700
subject2,severe_crash,24,1734427024170,2.76974,0.87233,4.15854,-0.27710,-0.02538,-0.34722
subject2,severe_crash,24,1734427024215,-4.88415,1.10726,-0.83657,-0.09615,-0.03839,-0.24064
subject2,severe_crash,24,1734427024272,0.04778,-3.12157,2.72254,0.09667,-0.12454,-0.18994
subject2,severe_crash,24,1734427024314,5.24155,0.63674,2.46096,0.13239,-0.25099,-0.23857
subject2,severe_crash,24,1734427024357,-0.62095,-1.94154,2.24470,0.01822,-0.24360,-0.30409
subject2,severe_crash,24,1734427024400,1.25080,0.93730,2.08603,-0.19976,-0.08094,-0.34910
subject2,severe_crash,24,1734427024444,-0.63065,-0.27308,1.02710,-0.34005,-0.13671,-0.45942
subject2,severe_crash,24,1734427024485,0.62392,2.02491,6.13011,-0.34382,-0.21220,-0.48942
subject2,severe_crash,24,1734427024545,-2.78275,-0.56388,3.35843,-0.31148,-0.06206,-0.40784
subject2,severe_crash,24,1734427024603,0.96743,0.93230,2.58444,-0.04685,-0.40658,-0.37108
subject2,severe_crash,24,1734427024663,1.61543,5.64313,6.01755,-0.12437,-0.11777,-0.32270
subject2,severe_crash,24,1734427024723,-4.35057,-7.81131,1.72577,-0.20463,0.00478,-0.31066
subject2,severe_crash,24,1734427024781,1.98232,0.47807,6.15321,-0.18533,-0.20626,-0.35283
subject2,severe_crash,24,1734427024823,0.04356,1.98375,6.16179,-0.24171,0.05833,-0.27794
subject2,severe_crash,24,1734427024882,-2.52483,-6.28224,3.04921,-0.13029,-0.06266,-0.23104
subject2,severe_crash,24,1734427024936,3.93901,6.63330,4.05471,-0.06802,-0.14277,-0.19180
subject2,severe_crash,24,1734427024978,0.32912,-3.17273,2.12984,-0.09547,-0.02079,-0.17996
subject2,severe_crash,24,1734427025038,-1.44211,-6.87746,6.57394,-0.09739,-0.00882,-0.16403
subject2,severe_crash,24,1734427025093,1.96039,2.60365,7.74796,-0.06389,-0.18559,-0.18847
subject2,severe_crash,24,1734427025150,-1.39308,2.96711,1.93818,-0.06225,-0.06571,-0.13701
subject2,severe_crash,24,1734427025207,1.11261,0.86440,5.10960,-0.06287,-0.05498,-0.13962
subject2,severe_crash,24,1734427025249,1.32257,-1.61954,4.30266,-0.03322,-0.11627,-0.11211
subject2,severe_crash,24,1734427025313,-1.79826,0.67209,4.00151,-0.03569,-0.12263,-0.08964
subject2,severe_crash,24,1734427025368,-1.32266,6.48521,3.11766,0.04350,-0.16612,-0.00662
subject2,severe_crash,24,1734427025423,2.02377,6.30917,1.01475,0.08107,0.03659,0.09724
subject2,severe_crash,24,1734427025483,4.07036,1.83308,2.16931,0.07732,0.17130,0.13092
subject2,severe_crash,24,1734427025538,-3.05152,-5.57493,1.91239,0.06143,0.10381,0.08869
subject2,severe_crash,24,1734427025579,6.33838,2.61701,2.88446,0.07528,-0.02092,0.05074
subject2,severe_crash,24,1734427025636,-0.57388,3.87143,0.78918,0.07187,0.01643,0.05696
subject2,severe_crash,24,1734427025695,2.50002,1.28584,2.02732,0.05740,0.05042,0.04841
subject2,severe_crash,24,1734427025756,1.09135,-0.97872,-0.01137,0.02084,0.02561,0.01042
subject2,severe_crash,24,1734427025815,-3.01014,0.41621,-1.28187,-0.01483,0.01389,-0.02101
subject2,severe_crash,24,1734427025868,2.43156,2.52869,-0.69692,-0.05206,0.00767,-0.05753
subject2,severe_crash,24,1734427025923,0.15426,3.00742,1.40102,-0.06536,-0.00785,-0.07720
subject2,severe_crash,24,1734427025978,0.54199,2.91196,1.64350,-0.02069,-0.00408,-0.04643
subject2,severe_crash,24,1734427026040,-0.74162,2.04754,-1.18452,0.04773,-0.07368,-0.01097
subject2,severe_crash,24,1734427026098,-7.82037,7.28712,-2.30902,0.53415,-0.67951,0.18398
subject2,severe_crash,24,1734427026152,-4.45397,-2.55064,3.26807,0.36841,-0.21173,0.19149
subject2,severe_crash,24,1734427026194,-1.56051,-0.54419,-3.28888,0.15734,-0.12837,0.05358
subject2,severe_crash,24,1734427026257,1.79773,-4.54405,1.49816,-0.29415,0.06772,-0.23609
subject2,severe_crash,24,1734427026299,1.51739,-1.37677,-0.79739,-0.32975,0.00274,-0.29303
subject2,severe_crash,24,1734427026354,-1.18630,-1.12858,1.89750,-0.18654,-0.07158,-0.20248
subject2,severe_crash,24,1734427026397,-1.48745,-0.86849,-2.59766,-0.06627,-0.07074,-0.09390
subject2,severe_crash,24,1734427026453,2.44047,0.98042,1.19528,0.34040,-0.06588,0.26876
subject2,severe_crash,24,1734427026496,0.87978,-5.20063,-0.86484,0.44970,-0.09150,0.36788
subject2,minor_crash,0,1734427893090,-0.91568,-0.03068,-0.17384,0.02969,0.05269,0.00967
subject2,minor_crash,0,1734427893139,-1.58520,-1.89630,0.06747,0.01790,0.04723,0.00302
subject2,minor_crash,0,1734427893187,-0.49964,-0.84912,-0.71033,-0.00339,0.00114,-0.00024
subject2,minor_crash,0,1734427893241,-0.34762,-0.37113,-0.10955,0.01160,0.01396,0.00820
subject2,minor_crash,0,1734427893288,-1.18523,1.29358,0.54412,-0.00965,-0.01393,-0.00540
subject2,minor_crash,0,1734427893336,-1.08456,1.29938,0.67124,0.02191,-0.01606,0.02672
subject2,minor_crash,0,1734427893385,-0.35434,0.43775,1.15730,-0.03261,-0.04960,-0.01541
subject2,minor_crash,0,1734427893437,0.25447,-0.44655,-1.02710,-0.03569,-0.05508,-0.01431
subject2,minor_crash,0,1734427893486,-1.27553,-0.44851,-0.43303,-0.03246,-0.04392,-0.01110
subject2,minor_crash,0,1734427893537,-1.24521,1.10800,1.72801,-0.04273,-0.04534,-0.02116
subject2,minor_crash,0,1734427893593,-0.92290,-0.54786,1.56119,-0.02519,-0.02744,-0.01141
subject2,minor_crash,0,1734427893641,-0.57262,-1.27633,-1.09326,-0.02501,-0.02944,-0.00935
subject2,minor_crash,0,1734427893691,0.04505,1.81441,-0.82461,-0.02735,-0.02999,-0.01322
subject2,minor_crash,0,1734427893739,-1.55423,-0.09423,0.83792,-0.02325,-0.01378,-0.01412
subject2,minor_crash,0,1734427893787,-0.08527,0.13758,0.99375,-0.03660,-0.04697,-0.01654
subject2,minor_crash,0,1734427893839,-0.53749,0.91674,0.46546,-0.02311,-0.02385,-0.00998
subject2,minor_crash,0,1734427893886,-0.11404,-0.05016,-0.92740,-0.00940,0.00256,-0.00594
subject2,minor_crash,0,1734427893935,-0.99036,0.47809,-0.39625,-0.03623,-0.04999,-0.01169
subject2,minor_crash,0,1734427893985,-1.51618,-1.41158,-0.48281,-0.01154,-0.00677,-0.00250
subject2,minor_crash,0,1734427894038,-0.39910,0.75195,0.92184,-0.01808,-0.05286,0.00485
subject2,minor_crash,0,1734427894088,-0.14523,1.72057,0.16706,-0.00226,-0.02830,0.01029
subject2,minor_crash,0,1734427894137,1.13461,-1.47883,0.30893,0.00785,-0.00122,0.00308
subject2,minor_crash,0,1734427894186,0.50186,-1.74514,-0.31547,-0.02507,0.00258,-0.01887
subject2,minor_crash,0,1734427894237,-0.48645,0.08812,-0.15174,0.00014,0.01258,-0.00522
subject2,minor_crash,0,1734427894286,-2.24805,-0.64123,0.92115,-0.00303,-0.00025,-0.00414
subject2,minor_crash,0,1734427894335,-46.12862,11.94640,-3.07365,0.06286,0.00276,0.10100
subject2,minor_crash,0,1734427894383,-21.58395,13.90250,-3.69870,0.16654,0.01973,0.21029
subject2,minor_crash,0,1734427894437,4.54626,-3.84190,1.11631,0.03604,-0.19416,0.14668
subject2,minor_crash,0,1734427894485,1.12799,-0.18537,-4.29459,0.01385,-0.16091,0.07860
subject2,minor_crash,0,1734427894535,1.11353,0.66612,1.30743,-0.02296,-0.00746,-0.03179
subject2,minor_crash,0,1734427894586,-1.79662,-3.14517,-1.33668,-0.05357,0.06866,-0.08318
subject2,minor_crash,0,1734427894634,1.55045,0.55013,-0.28535,-0.04535,0.10388,-0.08107
subject2,minor_crash,0,1734427894685,-1.45739,-0.77133,-0.58401,-0.00508,0.03223,-0.01211
subject2,minor_crash,0,1734427894728,0.45871,1.12766,-0.66536,-0.00050,0.04117,0.00397
subject2,minor_crash,0,1734427894777,-0.17059,-0.14944,0.52719,-0.00550,0.01476,-0.01053
subject2,minor_crash,0,1734427894827,0.04844,-0.24345,0.71040,0.01165,-0.00420,0.01077
subject2,minor_crash,0,1734427894876,0.13981,-0.40351,0.14571,0.00701,0.01414,-0.00255
subject2,minor_crash,0,1734427894927,-0.44973,0.56340,-0.48619,-0.00078,-0.02245,0.00257
subject2,minor_crash,0,1734427894978,-0.79356,-0.33102,-0.50667,0.00694,-0.01813,0.00725
subject2,minor_crash,0,1734427895028,0.50161,0.70004,-0.30247,0.00266,-0.00003,0.00578
subject2,minor_crash,0,1734427895078,-0.19542,-0.44884,-0.42464,0.01197,0.00591,0.01259
subject2,minor_crash,0,1734427895127,0.11414,0.33347,-0.11024,0.00844,0.01084,0.00057
subject2,minor_crash,0,1734427895177,-0.25111,-0.19673,-0.29365,0.01907,0.04096,0.00124
subject2,minor_crash,0,1734427895232,0.24115,-0.12432,0.10442,0.00274,0.02806,-0.00698
subject2,minor_crash,0,1734427895280,0.14534,0.60610,0.18475,0.02036,0.01368,0.01699
subject2,minor_crash,0,1734427895328,0.03509,-0.53942,-0.27615,0.01058,0.02258,0.00118
subject2,minor_crash,0,1734427895384,-0.03106,-0.69365,-0.35801,0.01893,0.02256,0.00719
subject2,minor_crash,0,1734427895434,0.16702,0.72784,-0.05720,0.01335,0.00192,0.01284
subject2,minor_crash,0,1734427895486,-0.68407,-0.95291,-0.21931,0.00802,0.01097,0.00181
subject2,minor_crash,0,1734427895533,-0.10932,0.65502,-0.20121,0.01714,0.02114,0.01112
subject2,minor_crash,0,1734427895581,-0.01509,-0.56709,-0.01939,0.01846,0.00968,0.01270
subject2,minor_crash,0,1734427895631,-0.85725,-0.56339,-0.37549,0.00569,0.00682,0.00021
subject2,minor_crash,0,1734427895676,-0.17759,-0.23516,0.09355,-0.00227,0.01066,-0.00584
subject2,minor_crash,0,1734427895726,-0.16817,-0.77600,-0.28202,0.01936,0.01465,0.01291
subject2,minor_crash,0,1734427895784,-0.01017,0.83132,-0.18492,0.01278,0.01297,0.00807
subject2,minor_crash,0,1734427895830,-0.48123,-0.59250,0.07992,-0.00074,0.01289,-0.00478
subject2,minor_crash,0,1734427895880,0.06880,-0.74993,-0.52400,0.02209,0.01869,0.01543
subject2,minor_crash,0,1734427895932,-0.14476,0.11088,0.02820,0.01172,0.02242,0.00206
subject2,minor_crash,0,1734427895979,-0.04505,-0.43771,0.04937,0.00752,0.02056,-0.00006
subject2,minor_crash,0,1734427896025,-0.00225,0.74517,0.35204,0.00554,0.00904,0.00112
subject2,minor_crash,1,1734427915896,1.69602,0.72614,0.16206,-0.00532,-0.03945,0.01304
subject2,minor_crash,1,1734427915942,0.30461,0.34550,-0.23508,-0.01088,-0.02379,-0.00214
subject2,minor_crash,1,1734427915989,1.48284,-0.59261,1.81336,-0.00287,-0.00969,0.00588
subject2,minor_crash,1,1734427916034,3.36924,0.06309,0.33338,0.01459,0.02434,0.01192
subject2,minor_crash,1,1734427916083,1.16967,-1.01294,1.12953,0.01979,0.01343,0.02419
subject2,minor_crash,1,1734427916132,1.65484,-0.47233,-0.94323,0.00339,-0.01094,0.01550
subject2,minor_crash,1,1734427916190,0.68847,0.60704,-1.29067,0.02667,0.02679,0.02854
subject2,minor_crash,1,1734427916243,2.73672,-0.81896,-1.12187,0.01255,0.03120,0.00802
subject2,minor_crash,1,1734427916290,1.87237,0.23115,2.62042,-0.00676,-0.00052,-0.00109
subject2,minor_crash,1,1734427916341,3.90944,-0.89086,0.88910,0.00072,0.00657,0.00533
subject2,minor_crash,1,1734427916386,1.98939,-0.48085,2.68688,0.01999,0.02044,0.02184
subject2,minor_crash,1,1734427916435,3.87686,-2.75077,-3.36883,0.06405,0.08854,0.05223
subject2,minor_crash,1,1734427916486,0.06916,-3.48434,2.06025,-0.01602,-0.05322,0.00450
subject2,minor_crash,1,1734427916536,0.33297,-1.56914,-0.45666,0.02419,0.00974,0.02114
subject2,minor_crash,1,1734427916591,2.68451,-0.71175,-1.38050,-0.02408,-0.04310,-0.01257
subject2,minor_crash,1,1734427916639,-0.15908,-2.08083,-1.63950,0.01368,0.00525,0.01078
subject2,minor_crash,1,1734427916688,-3.20982,-2.11536,-1.04165,0.04503,0.04934,0.02800
subject2,minor_crash,1,1734427916736,-3.47353,-2.60961,1.23130,0.05841,0.10128,0.02590
subject2,minor_crash,1,1734427916801,0.54202,2.30938,-0.73790,0.09196,0.15061,0.04534
subject2,minor_crash,1,1734427916848,-0.09772,0.46355,-0.80087,0.07085,0.10148,0.03943
subject2,minor_crash,1,1734427916898,-0.42860,1.64558,-0.52011,0.02420,0.05124,0.00745
subject2,minor_crash,1,1734427916947,-1.48314,-1.73632,1.88262,0.01438,0.03528,0.00971
subject2,minor_crash,1,1734427916996,-1.44313,2.80692,-1.94906,0.02467,0.04142,0.00612
subject2,minor_crash,1,1734427917044,-1.19390,-0.97083,1.70408,-0.00993,0.00935,-0.00902
subject2,minor_crash,1,1734427917091,-0.94164,0.09592,-0.46437,0.00917,-0.00694,0.01129
subject2,minor_crash,1,1734427917137,-1.36458,-0.28694,-2.58690,0.04888,-0.04243,0.05678
subject2,minor_crash,1,1734427917184,-1.01085,-1.01641,-2.09696,0.04520,-0.21684,0.08022
subject2,minor_crash,1,1734427917232,0.38719,3.22378,1.21936,0.00800,-0.22405,0.05168
subject2,minor_crash,1,1734427917283,-1.30626,0.39477,1.88306,-0.03724,-0.18775,-0.00247
subject2,minor_crash,1,1734427917332,0.14580,-0.78881,-0.53484,-0.06134,-0.18795,-0.01374
subject2,minor_crash,1,1734427917383,2.26108,-5.75334,2.47224,-0.07051,-0.14398,-0.02545
subject2,minor_crash,1,1734427917439,2.07661,-0.20913,-0.46366,-0.11251,-0.08686,-0.08950
subject2,minor_crash,1,1734427917494,3.96643,-0.72984,-0.11353,-0.08822,-0.07970,-0.07220
subject2,minor_crash,1,1734427917542,-0.45870,1.48485,0.29549,-0.10073,-0.07402,-0.08534
subject2,minor_crash,1,1734427917596,-1.13689,-1.68299,-3.19624,-0.00566,0.12368,-0.04013
subject2,minor_crash,1,1734427917645,-3.57443,3.49451,0.81835,0.13149,0.09626,0.09841
subject2,minor_crash,1,1734427917700,-3.74434,0.48879,0.56228,0.14072,0.14759,0.08914
subject2,minor_crash,1,1734427917747,-8.18523,4.19515,-12.86752,0.08542,-0.19217,0.12035
subject2,minor_crash,1,1734427917798,-52.43195,8.87040,11.52697,-0.07084,-0.92074,0.24625
subject2,minor_crash,1,1734427917842,2.76134,-11.62149,-3.88190,0.08998,-0.31692,0.34866
subject2,minor_crash,1,1734427917894,5.96028,-3.12041,-4.56526,0.14948,-0.01799,0.33998
subject2,minor_crash,1,1734427917942,5.25732,5.97133,2.87824,0.01236,0.10518,0.16703
subject2,minor_crash,1,1734427917998,5.44976,6.14425,3.22559,0.00454,-0.15180,0.13483
subject2,minor_crash,1,1734427918045,0.78361,-2.26322,-2.00367,0.09417,-0.22228,0.17615
subject2,minor_crash,1,1734427918093,6.41432,-2.85794,-3.22432,0.01063,-0.13062,0.01546
subject2,minor_crash,1,1734427918142,4.25335,-3.03561,-2.41905,-0.05997,0.06139,-0.08991
subject2,minor_crash,1,1734427918191,2.27576,-3.35764,1.56751,-0.10300,0.19375,-0.13210
subject2,minor_crash,1,1734427918242,-3.43076,-2.05335,-2.11040,-0.04658,0.16691,-0.06319
subject2,minor_crash,1,1734427918291,-2.36798,1.10849,-1.87276,0.02694,0.06153,0.03168
subject2,minor_crash,1,1734427918352,1.13425,-2.37233,-3.23394,0.05242,0.02643,0.07612
subject2,minor_crash,1,1734427918401,4.38071,-0.55279,-0.82328,0.02309,-0.03526,0.02538
subject2,minor_crash,1,1734427918449,-0.38773,-1.35970,-3.70861,-0.02403,-0.00759,-0.04601
subject2,minor_crash,1,1734427918500,-2.34851,-0.24834,-1.80640,-0.00710,0.02095,-0.01083
subject2,minor_crash,1,1734427918549,-3.12922,0.28176,-3.88370,0.03127,-0.00465,0.03711
subject2,minor_crash,1,1734427918596,-2.65470,-0.61794,5.65578,0.01458,-0.01103,0.02532
subject2,minor_crash,1,1734427918646,-0.14536,0.04199,3.61487,0.03423,0.01640,0.04072
subject2,minor_crash,1,1734427918694,1.20681,0.78589,0.92548,0.01574,0.02663,0.00992
subject2,minor_crash,1,1734427918745,0.28979,-0.10706,-0.11351,-0.00823,0.01312,-0.02143
subject2,minor_crash,1,1734427918799,-0.63856,-0.18247,-0.44074,-0.00477,0.01048,-0.01210
subject2,minor_crash,1,1734427918850,-0.69483,-0.24793,-0.23101,0.00095,0.00442,0.00378
subject2,minor_crash,2,1734427943517,1.55443,0.73887,-1.48018,0.01915,0.04092,0.00245
subject2,minor_crash,2,1734427943575,2.16977,-0.77747,0.39505,0.00666,0.01810,-0.00240
subject2,minor_crash,2,1734427943623,2.25215,-0.72436,1.08994,0.00983,0.00911,0.00303
subject2,minor_crash,2,1734427943669,1.30726,-0.58110,-0.43198,0.02084,0.02186,0.00968
subject2,minor_crash,2,1734427943722,1.50687,-0.43265,0.57528,0.02308,0.02541,0.00887
subject2,minor_crash,2,1734427943771,-0.44517,0.02834,-0.59425,0.00524,0.01200,-0.00039
subject2,minor_crash,2,1734427943822,-1.58492,0.18313,-0.17148,0.02618,0.04069,0.01171
subject2,minor_crash,2,1734427943869,-3.03447,1.30971,-1.63278,0.08617,0.10419,0.03978
subject2,minor_crash,2,1734427943918,-0.30565,0.21088,0.16847,0.06292,0.10174,0.01254
subject2,minor_crash,2,1734427943973,-2.13364,1.24834,-2.03817,0.05454,0.05644,0.02544
subject2,minor_crash,2,1734427944023,0.58436,0.28997,1.79245,0.03980,0.03504,0.02002
subject2,minor_crash,2,1734427944071,0.09115,-1.29583,2.00503,0.02866,0.04138,0.01396
subject2,minor_crash,2,1734427944122,-1.59445,-1.29658,-0.92284,0.01861,0.03529,0.00404
subject2,minor_crash,2,1734427944177,0.03426,-1.73417,0.34017,0.00770,0.01865,0.00521
subject2,minor_crash,2,1734427944230,-2.70696,-0.83722,0.60626,0.01126,0.02914,0.00041
subject2,minor_crash,2,1734427944280,-5.02257,0.22852,-0.31686,0.00307,0.02222,-0.00087
subject2,minor_crash,2,1734427944329,-3.25417,1.12355,-0.22399,-0.01806,0.00049,-0.01098
subject2,minor_crash,2,1734427944380,-5.31356,-0.19051,0.72825,-0.00815,-0.01742,-0.00521
subject2,minor_crash,2,1734427944431,-5.52312,-0.03987,-2.42683,0.01800,0.03215,0.01381
subject2,minor_crash,2,1734427944481,0.69660,3.06079,0.69740,-0.05233,-0.09190,-0.00789
subject2,minor_crash,2,1734427944531,-0.66162,4.83493,-3.03441,-0.02294,-0.07205,0.01380
subject2,minor_crash,2,1734427944582,-3.07358,-2.22167,0.45520,-0.04273,-0.11089,-0.01293
subject2,minor_crash,2,1734427944635,-0.75146,-2.84424,1.28063,-0.03901,-0.03196,-0.01417
subject2,minor_crash,2,1734427944683,-0.33961,0.49620,-0.76089,-0.02819,-0.03148,-0.01606
subject2,minor_crash,2,1734427944736,-1.94046,-0.98704,1.44136,-0.01060,-0.01567,-0.00757
subject2,minor_crash,2,1734427944782,-0.31244,-0.70511,0.50480,-0.00381,-0.01155,-0.00296
subject2,minor_crash,2,1734427944832,-1.04104,-1.07632,0.53610,0.00055,0.02418,-0.00777
subject2,minor_crash,2,1734427944881,-1.35417,0.38564,-0.09977,-0.02965,-0.01636,-0.02026
subject2,minor_crash,2,1734427944934,-0.77365,1.25856,0.26029,-0.02698,-0.01916,-0.01862
subject2,minor_crash,2,1734427944980,0.09550,1.14793,-0.22773,-0.00456,0.00039,-0.00371
subject2,minor_crash,2,1734427945036,-1.56772,0.19736,0.59281,-0.01686,-0.00970,-0.01328
subject2,minor_crash,2,1734427945086,-0.91444,1.34724,-0.27529,-0.02339,-0.01379,-0.01075
subject2,minor_crash,2,1734427945136,-0.59486,1.09765,0.25677,-0.02775,-0.02019,-0.01909
subject2,minor_crash,2,1734427945186,-0.83549,-0.00432,1.11054,-0.02152,-0.02156,-0.01434
subject2,minor_crash,2,1734427945237,-1.89716,-0.59289,0.01795,-0.01260,-0.00988,-0.00244
subject2,minor_crash,2,1734427945287,-0.08044,-0.67151,-0.94774,-0.00659,-0.01665,0.00166
subject2,minor_crash,2,1734427945336,-0.26505,-0.31640,0.46953,-0.00653,-0.02944,0.00404
subject2,minor_crash,2,1734427945387,0.51085,-0.85381,0.02886,-0.01710,-0.02998,-0.00854
subject2,minor_crash,2,1734427945434,0.08261,0.34038,0.30351,-0.02962,-0.05222,-0.01115
subject2,minor_crash,2,1734427945485,1.25441,-0.39123,-0.30746,-0.01504,-0.03017,-0.00607
subject2,minor_crash,2,1734427945534,0.94056,-1.34029,-0.83320,-0.00696,0.01322,-0.00987
subject2,minor_crash,2,1734427945585,1.85197,-2.28762,-1.84529,-0.01814,-0.01692,-0.00657
subject2,minor_crash,2,1734427945632,1.33293,-0.88138,-0.97697,-0.02454,-0.03169,-0.01091
subject2,minor_crash,2,1734427945681,-0.04922,-0.67213,-0.75738,0.00276,0.00477,0.00013
subject2,minor_crash,2,1734427945731,0.08324,0.46348,0.74541,0.03032,0.04675,0.00838
subject2,minor_crash,2,1734427945783,-21.36694,-4.24904,2.23756,0.05515,0.01991,0.06391
subject2,minor_crash,2,1734427945830,-8.35373,6.62948,2.13531,0.06454,-0.10085,0.09250
subject2,minor_crash,2,1734427945882,-0.45831,0.32105,-2.27271,0.06111,-0.19006,0.11257
subject2,minor_crash,2,1734427945932,0.32473,0.43229,1.85981,-0.01355,-0.05398,-0.01211
subject2,minor_crash,2,1734427945984,0.77083,-0.95832,0.44225,-0.06662,0.01855,-0.07949
subject2,minor_crash,2,1734427946032,1.35317,2.01733,0.82174,-0.07055,0.08720,-0.08182
subject2,minor_crash,2,1734427946084,0.37243,1.02479,-0.39503,-0.01074,0.04909,-0.02012
subject2,minor_crash,2,1734427946126,-0.29235,0.84470,0.31586,-0.01431,-0.00094,-0.00700
